stop_id,stop_name,stop_lat,stop_lon
"10121","Dorset (after) Rd/Maroondah Hwy (Croydon)","-37.772099318218","145.293888524573"
"10122","Exeter Rd/Maroondah Hwy (Croydon)","-37.7704751040127","145.295617496854"
"10123","Golf Driving Range/Maroondah Hwy (Mooroolbark)","-37.7670228090791","145.301191499435"
"10124","Old Melbourne Rd/Maroondah Hwy (Chirnside Park)","-37.7654677086775","145.304598788412"
"10125","252 Maroondah Hwy (Mooroolbark)","-37.7642103867269","145.306784446376"
"10126","Fletcher Rd/Maroondah Hwy (Mooroolbark)","-37.7619086451557","145.310299296251"
"1013","Curtin Ave/Dalton Rd (Lalor)","-37.6655075668205","145.032212274527"
"10131","Powell St/Spring St (Reservoir)","-37.7266367636318","145.001197509639"
"10132","Frankston St/Spring St (Reservoir)","-37.7249477167848","145.0015038749"
"10133","Broughton Ave/Spring St (Reservoir)","-37.7236987058509","145.00171897877"
"10134","Reservoir St/Spring St (Reservoir)","-37.7216175670709","145.002818682471"
"10135","Croft Cres/Spring St (Reservoir)","-37.7203160839735","145.004192367777"
"10137","Viola St/Spring St (Reservoir)","-37.718786316124","145.005390607885"
"10138","Compton St/Edwardes St (Reservoir)","-37.715873204062","145.002065393359"
"10139","Kelsby St/Edwardes St (Reservoir)","-37.7154060444166","144.997903201756"
"1014","Childs Rd/Dalton Rd (Lalor)","-37.6619375734276","145.031059557053"
"10140","Gilbert Rd/Edwardes St (Reservoir)","-37.716276709795","144.99240035509"
"10141","Pitt St/Edwardes St (Reservoir)","-37.7143332007489","144.987824373233"
"10142","Newlands Rd/Edwardes St (Reservoir)","-37.7140091064615","144.984679462532"
"10144","177 Henty St (Reservoir)","-37.7175167506043","144.982689845256"
"10145","169 Henty St (Reservoir)","-37.7177101265496","144.984511100943"
"10146","Wattlebrae St/Henty St (Reservoir)","-37.7179159329393","144.989701426112"
"10147","137 Henty St (Reservoir)","-37.7181990858261","144.991508942239"
"10148","Henty St/Gilbert Rd (Reservoir)","-37.7186085135074","144.99332441002"
"10149","Kia Ora Rd/Gilbert Rd (Reservoir)","-37.7200282682457","144.993081885542"
"1015","Holroyd Dr/Dalton Rd (Epping)","-37.6594022522564","145.030344363639"
"10150","Dwyer Ave/Gilbert Rd (Reservoir)","-37.723784442843","144.992447253616"
"10151","Knox St/Gilbert Rd (Reservoir)","-37.7254198005321","144.992164830628"
"10152","Beatty St/Gilbert Rd (Reservoir)","-37.7264075636149","144.991956616564"
"10153","Gilbert Rd/Regent St (Preston)","-37.729448903403","144.99168157113"
"10154","Edwardes St/Kelsby St (Reservoir)","-37.7151412030042","144.998227973303"
"10155","Leamington St/Kelsby St (Reservoir)","-37.7125084575176","144.99868452395"
"10157","Seaver Gr/Leamington St (Reservoir)","-37.711276006369","144.990867797683"
"10158","Gill St/Banbury Rd (Reservoir)","-37.7126010689853","144.989300571478"
"10159","Edwardes St/Banbury Rd (Reservoir)","-37.7140476450072","144.989045925738"
"1016","Grand Pde/Dalton Rd (Epping)","-37.6568665140273","145.030683430672"
"10160","Luther College/Plymouth Rd (Croydon)","-37.7830725020335","145.271380025474"
"10161","Yarra Rd/Plymouth Rd (Croydon Hills)","-37.7834534919172","145.273392385009"
"10162","Plymouth Rd/Yarra Rd (Croydon)","-37.783657986713","145.274432312984"
"10164","Clement Cres/Croydon Rd (Croydon)","-37.7845250415379","145.283814444267"
"10165","Grandview Ave/Croydon Rd (Croydon)","-37.7866107040989","145.283459593559"
"10166","Melba College/Croydon Rd (Croydon)","-37.7899955769582","145.282586331284"
"10167","Croydon Primary School/Croydon Rd (Croydon)","-37.7925206943055","145.282084956822"
"10168","Larissa Ave/Maroondah Hwy (Ringwood)","-37.8120950422977","145.23574985318"
"10169","Oliver St/Maroondah Hwy (Ringwood)","-37.8094521917832","145.239209153042"
"1017","Cooper St/Dalton Rd (Epping)","-37.6532539633642","145.031300284303"
"10170","Rupert St/Maroondah Hwy (Ringwood)","-37.8085028330608","145.240208581182"
"10171","Leonard St/Maroondah Hwy (Ringwood)","-37.8070717054895","145.242139478376"
"10172","Mines Rd/Maroondah Hwy (Ringwood East)","-37.8050476072663","145.244799931479"
"10173","Dublin Rd/Maroondah Hwy (Ringwood East)","-37.8026168580234","145.247390342674"
"10174","Everard Rd/Maroondah Hwy (Ringwood East)","-37.8017625791869","145.248728066053"
"10175","463 Maroondah Hwy (Ringwood)","-37.8003206064467","145.250545297788"
"10176","Oban Rd/Maroondah Hwy (Ringwood)","-37.7980485981165","145.25351776554"
"10177","Maggs St/Maroondah Hwy (Croydon)","-37.7939893189254","145.259348562498"
"10178","Hinkley Ave/Maroondah Hwy (Croydon)","-37.7919673170054","145.262178366826"
"10179","Cherry Tree Gr/Maroondah Hwy (Croydon)","-37.7896061186607","145.267071419236"
"1018","Coulstock St/Davisson St (Epping)","-37.6497229445035","145.029784042078"
"10180","Highland Ave/Maroondah Hwy (Croydon)","-37.7882472451923","145.270884705629"
"10184","Warrien Rd/Maroondah Hwy (Croydon North)","-37.7823667252235","145.284750063296"
"10185","Bonnie View Rd/Maroondah Hwy (Croydon North)","-37.7809200752802","145.288144550432"
"10186","Primrose Rd/Maroondah Hwy (Croydon North)","-37.774625618697","145.292842662813"
"10187","Exeter Rd/Maroondah Hwy (Croydon North)","-37.7704457773699","145.295459224002"
"10188","Maroondah Adventure Golf Park/Maroondah Hwy (Chirnside Park)","-37.7663462841858","145.301774613333"
"10189","Old Melbourne Rd/Maroondah Hwy (Chirnside Park)","-37.7652757367955","145.30441017914"
"1019","Davisson St/Rufus St (Epping)","-37.6489742872596","145.030823916894"
"10190","East Ridge Business Park/Maroondah Hwy (Chirnside Park)","-37.7640639541723","145.306628852888"
"10195","High St/Miller St (Preston)","-37.7521159780565","145.000285033547"
"10196","William St/Regent St (Preston)","-37.7306969341996","145.003607313148"
"10197","Regent St/Spring St (Preston)","-37.7297172096865","145.00057004496"
"10198","Rona St/Spring St (Reservoir)","-37.7284323633931","145.000797492098"
"10199","Powell St/Spring St (Reservoir)","-37.7266888868706","145.001082646923"
"102","Lalor Shops/David St (Lalor)","-37.6717375924218","145.016775712647"
"1020","Keith Ave/Greenbrook Dr (Epping)","-37.6476806381783","145.035391740787"
"10200","Frankston St/Spring St (Reservoir)","-37.7244971331727","145.001504640905"
"10201","Taylor Ave/Spring St (Reservoir)","-37.7233740394176","145.001705013327"
"10202","Moore Cres/Spring St (Reservoir)","-37.7213758928817","145.002915936289"
"10203","Cleeland St/Spring St (Reservoir)","-37.7179629666273","145.005730346092"
"10204","Reservoir Railway Station/Edwardes St (Reservoir)","-37.7163208595103","145.006148750837"
"10205","Olive St/Edwardes St (Reservoir)","-37.7162117682229","145.004495372963"
"10206","Kelsby St/Edwardes St (Reservoir)","-37.7155467475969","144.998228402343"
"10207","Willoughby St/Edwardes St (Reservoir)","-37.7153865830872","144.996757941441"
"10208","Gilbert Rd/Edwardes St (Reservoir)","-37.7163162177361","144.992603490155"
"10209","Pitt St/Edwardes St (Reservoir)","-37.7144532055383","144.987991290161"
"1021","Mcdonalds Rd/Greenbrook Dr (Epping)","-37.6465387774845","145.036634563479"
"10210","Newlands Rd/Edwardes St (Reservoir)","-37.7140776781208","144.984473409326"
"10211","Newlands Rd/Henty St (Reservoir)","-37.717437039704","144.98277142033"
"10212","Meadowbank Dr/Furlong Rd (Sunshine North)","-37.7614226208934","144.822250641558"
"10213","Sunshine Hospital/Furlong Rd (St Albans)","-37.7606595889798","144.815110545829"
"10214","Ironbark St/Furlong Rd (St Albans)","-37.760435292596","144.813221537622"
"10215","Ginifer Railway Station/Mulhall Dr (St Albans)","-37.7581458498252","144.810769132835"
"1022","Greenbrook SC/McDonalds Rd (Epping)","-37.6458393810343","145.040098476123"
"10224","St Albans Secondary College/Main Rd East (St Albans)","-37.7449736987835","144.806561198364"
"10225","Lester Ave/Main Rd East (St Albans)","-37.7454218182389","144.810304367373"
"10227","Lyons St/Hyde St (Footscray)","-37.8087856268364","144.899528338415"
"10228","Princess St/Hyde St (Footscray)","-37.8112470773846","144.898084152255"
"10229","Somerville Rd/Hyde St (Yarraville)","-37.8146805805472","144.897078012045"
"1023","Greenview Ct/McDonalds Rd (Epping)","-37.6461840774618","145.043489593384"
"10230","Lennox St/Hyde St (Yarraville)","-37.8163328163414","144.896747130645"
"10231","204 Hyde St (Yarraville)","-37.8178781823699","144.896487426285"
"10232","Kent St/Hyde St (Yarraville)","-37.8201603021335","144.896104546969"
"10233","Hyde St/Francis St (Yarraville)","-37.8217402728028","144.895764305623"
"10234","Ballarat St/Francis St (Yarraville)","-37.8211168696324","144.890135892941"
"10235","Bunninyong St/Francis St (Yarraville)","-37.8208156032407","144.887406628987"
"10237","271 Narre Warren North Rd (Narre Warren)","-37.9994023873792","145.312015181996"
"10238","Hansen Reserve/Roberts St (West Footscray)","-37.8052252087172","144.870882263464"
"10239","Indwe St/Roberts St (West Footscray)","-37.803187195541","144.871304240436"
"1024","Merrill Dr/McDonalds Rd (Epping)","-37.6464881403996","145.046065761508"
"10240","Sunshine Rd/Roberts St (West Footscray)","-37.8011366846608","144.871533476252"
"10241","Stradbroke St/Sunshine Rd (West Footscray)","-37.8014505824328","144.878441090364"
"10242","West Footscray Railway Station/Sunshine Rd (West Footscray)","-37.8023999765237","144.884126747503"
"10243","Ross St/Bridge St (Port Melbourne)","-37.8342410741633","144.940188590912"
"10244","Station St/Bridge St (Port Melbourne)","-37.8354328843579","144.941348520882"
"10245","Bay Street Shops/Bridge St (Port Melbourne)","-37.8367488465257","144.943425431977"
"10246","Cruikshank St/Liardet St (Port Melbourne)","-37.8403080834871","144.944951539373"
"10247","Bridport St/Richardson St (Albert Park)","-37.8422371854865","144.948602569713"
"10248","Albert Park Shops/Richardson St (Albert Park)","-37.8441038352024","144.951778228305"
"10249","Kerferd Rd/Richardson St (Albert Park)","-37.8462837577302","144.95535450914"
"1025","Meadow Glen Dr/McDonalds Rd (Epping)","-37.6471229135164","145.051750169274"
"10250","Middle Park Primary School/Richardson St (Middle Park)","-37.8475431355881","144.957819926982"
"10251","Wright St/Richardson St (Middle Park)","-37.8481404922428","144.959008100249"
"10252","Nimmo St/Richardson St (Middle Park)","-37.8498645254488","144.962290484665"
"10253","Armstrong St/Richardson St (Middle Park)","-37.8509625531578","144.963771812212"
"10254","Armstrong St/Danks St (Middle Park)","-37.8531222979356","144.962553111487"
"10255","Langridge St/Patterson St (Middle Park)","-37.8548344834999","144.965677001985"
"10256","Fraser St/Park St (St Kilda West)","-37.8554967795802","144.966977228552"
"10257","Jacoby Reserve/Park St (St Kilda West)","-37.8575468332111","144.970887681894"
"10258","Sarnia Ct/Kurrajong Rd (Narre Warren)","-38.0022262621388","145.312861553139"
"10259","High St/Memorial Ave (Epping)","-37.6446410176878","145.027141580643"
"1026","Bridle Ct/Meadow Glen Dr (Epping)","-37.6460413890402","145.05120039929"
"10260","Watermoor Ave/Eycot St (Kilsyth South)","-37.8373537799934","145.303670268403"
"10261","Watermoor Ave/Rendcomb St (Kilsyth South)","-37.8363912595013","145.304419574966"
"10262","Bibury Ct/Rendcomb St (Kilsyth South)","-37.8353600526608","145.306659021403"
"10263","Collier Rd/Rendcomb St (Kilsyth South)","-37.834018660876","145.306757869102"
"10264","Watermoor Ave/Collier Rd (Kilsyth South)","-37.8333464635868","145.305136970849"
"10265","Colchester Rd/Collier Rd (Kilsyth South)","-37.8327975958006","145.302695150739"
"10266","Colchester Rd/Allambanan Dr (Bayswater North)","-37.8331679554843","145.301504919372"
"10267","Toolimerin Ave/Allambanan Dr (Bayswater North)","-37.8323610417045","145.299921268894"
"10268","Bagora Ct/Allambanan Dr (Bayswater North)","-37.831553614858","145.298303576711"
"10269","Canterbury Gardens/Allambanan Dr (Bayswater North)","-37.8315057969978","145.294998140921"
"1027","Derby Dr/Meadow Glen Dr (Epping)","-37.6438311700664","145.051609505415"
"10270","Aylesbury Ave/Blandford Cres (Bayswater North)","-37.8310369807364","145.292497801192"
"10271","Sherbourne Ave/Blandford Cres (Bayswater North)","-37.8301583665127","145.292813478483"
"10272","Stuart St/Blandford Cres (Bayswater North)","-37.82816331923","145.293825238823"
"10273","Bayswater North Primary School/7 Stuart St (Bayswater North)","-37.8275296319904","145.294873779964"
"10274","Burdekin Ave/Colbury Rd (Bayswater North)","-37.8287875619562","145.29648098782"
"10275","Grant Dr/Burdekin Ave (Bayswater North)","-37.8277349943069","145.297232365968"
"10276","Leighton Rd/Burdekin Ave (Bayswater North)","-37.8256322664637","145.297655634002"
"10277","Anderson Cl/Burdekin Ave (Bayswater North)","-37.824665237122","145.300586427353"
"10278","Colchester Rd/Burdekin Ave (Bayswater North)","-37.8264770680179","145.30311265482"
"10279","Canterbury Rd/Colchester Rd (Bayswater North)","-37.8237926425965","145.303821742608"
"1028","Glendale Ave/Derby Dr (Epping)","-37.6431006686156","145.048307885434"
"10283","Garden St/Liverpool Rd (Kilsyth)","-37.8169654876055","145.316667634642"
"10284","Lade Ave/Liverpool Rd (Kilsyth)","-37.8157918458015","145.316523888072"
"10285","Kilsyth Sports Centre/Liverpool Rd (Kilsyth)","-37.8124330857838","145.316088987349"
"10286","Orchard St/Liverpool Rd (Kilsyth)","-37.8112501087695","145.315922748948"
"10287","Luscombe Ct/Liverpool Rd (Kilsyth)","-37.8098504213036","145.315727360867"
"10288","Pleasant St/Liverpool Rd (Kilsyth)","-37.8064010765698","145.315260502877"
"10289","Mt. Dandenong Rd/Liverpool Rd (Kilsyth)","-37.8031106467544","145.314562903806"
"1029","Winchester Ave/Derby Dr (Epping)","-37.6426541983026","145.044205547606"
"10291","Belvedere Dr/Swansea Rd (Montrose)","-37.8064857881404","145.351175342292"
"10292","Greenhills Ave/Cambridge Rd (Montrose)","-37.8035463466037","145.346572388553"
"10293","Emery Lane/Cambridge Rd (Montrose)","-37.8028274201927","145.34479380353"
"10294","Montrose Brickworks Flora Reserve/Cambridge Rd (Montrose)","-37.8015505910189","145.340517573154"
"10295","Acacia Ave/Cambridge Rd (Kilsyth)","-37.8012230946586","145.337106121259"
"10296","Alpine Way/Cambridge Rd (Kilsyth)","-37.8009102918736","145.334103259547"
"10297","Chittenup Bend/Overton Lea Bvd (Sydenham)","-37.7061227864162","144.76569425424"
"10298","Hume Dr/Overton Lea Bvd (Sydenham)","-37.7090956494457","144.768021019009"
"10299","Hume Dr/Copperfield Dr (Delahey)","-37.7103930482567","144.770863262944"
"103","Nicholson St/Johnston St (Abbotsford)","-37.8002829262211","144.998078072102"
"1030","Northumberland Dr/Derby Dr (Epping)","-37.6426098511065","145.042076034367"
"10300","Yellow Gum Rd/Copperfield Dr (Delahey)","-37.7138723436566","144.771859323084"
"10301","Copperfield College Senior Campus/Copperfield Dr (Delahey)","-37.7186022585703","144.770844072405"
"10307","Rex St/Taylors Rd (Delahey)","-37.7268619770872","144.776360036663"
"10308","Longfellow Dr/Taylors Rd (Delahey)","-37.7266122215976","144.774109713079"
"1031","Scarborough Rd/McDonalds Rd (Epping)","-37.6454747270102","145.034973844795"
"10315","Rialto St/Main Rd West (St Albans)","-37.7416459282261","144.776144590067"
"10316","Kings Rd/Main Rd West (St Albans)","-37.7421207101233","144.78029512335"
"10317","Buchanan St/Main Rd West (St Albans)","-37.742490349098","144.783654477825"
"10318","Cleveland St/Main Rd West (St Albans)","-37.7428442235717","144.787139167468"
"1032","Church St/High St (Epping)","-37.64552950507","145.026381375099"
"10320","Carberry Dr/Gisborne-Melton Rd (Kurunjang)","-37.673089810954","144.59815594073"
"10321","Riddle Dr/Centenary Ave (Melton)","-37.6758798420656","144.594449260926"
"10322","Raleighs Rd/Centenary Ave (Melton)","-37.6752281736822","144.589016982332"
"10323","Kurunjang Dr/Centenary Ave (Melton)","-37.6745408517657","144.584935107329"
"10324","Melton Cemetery/O'Neills Rd (Melton)","-37.6748694217199","144.578110669574"
"10325","Cassia Rd/O'Neills Rd (Melton)","-37.678307749915","144.577477292097"
"10326","Church St/O'Neills Rd (Melton)","-37.681500987451","144.577634174743"
"10327","Alexandra St/Unitt St (Melton)","-37.6819798625526","144.580328491809"
"10328","Joyce St/High St (Melton)","-37.6839205979086","144.572600399097"
"1033","High St/Manningham Rd (Templestowe Lower)","-37.7745932607787","145.115724224898"
"10336","Prior Ct/Black Dog Dr (Brookfield)","-37.6929604540932","144.558277822254"
"10339","Emms St/Settlement Rd (Bundoora)","-37.6970004118491","145.05148866632"
"1034","Wedge St/High St (Epping)","-37.6510651932073","145.024364612438"
"10340","Green St/Settlement Rd (Thomastown)","-37.6942729569605","145.038097996082"
"10341","Norris Bank Primary School/Settlement Rd (Thomastown)","-37.6948056824614","145.042495731975"
"10343","Brand Dr/Settlement Rd (Thomastown)","-37.6939194173192","145.034727640277"
"10344","Wood St/Settlement Rd (Thomastown)","-37.6936285380155","145.031877353204"
"10345","Dunstans Ct/Keon Pde (Thomastown)","-37.6952993500147","145.016499627709"
"10346","Keon Park Railway Station/Keon Pde (Thomastown)","-37.6949072516713","145.013016955764"
"10347","High St/Mahoneys Rd (Thomastown)","-37.6945698645917","145.009578224154"
"10348","Edgars Rd/Mahoneys Rd (Thomastown)","-37.6938376713328","145.002520942732"
"10349","Lipton Dr/Mahoneys Rd (Thomastown)","-37.6933170084679","144.997329380623"
"1035","Thompsons Heights Shopping Centre/Thompsons Rd (Bulleen)","-37.7752301226535","145.091467840961"
"10350","Callander St/Mahoneys Rd (Thomastown)","-37.6931426327656","144.99555353509"
"10351","Clay Ct/Mahoneys Rd (Thomastown)","-37.6927859525348","144.992070129962"
"10352","Lawson Cres/Mahoneys Rd (Thomastown)","-37.6921780549347","144.98601917827"
"10353","Lockton Ave/Mahoneys Rd (Thomastown)","-37.6917980353202","144.982241641552"
"10354","Industrial Ave/Mahoneys Rd (Thomastown)","-37.6915471715083","144.979696777302"
"10355","Phillip St/Mahoneys Rd (Thomastown)","-37.6911456265198","144.975727102625"
"10356","Sydney Rd/Mahoneys Rd (Campbellfield)","-37.689522423732","144.958942092307"
"10357","Cheviot Rd/Mahoneys Rd (Campbellfield)","-37.6899429362468","144.962933741442"
"10358","Darren Ct/Bernard St (Cheltenham)","-37.9529431987942","145.059472007012"
"10359","Concord Cct/Oakwood Rd (Albanvale)","-37.7508925405374","144.768558730742"
